flow,pressure
1.105566699999999969e+01
1.235866699999999696e+01
1.176733300000000781e+01
1.467200000000001125e+01
1.460066700000000139e+01
1.730366700000000435e+01
1.777100000000000080e+01
2.073000000000000398e+01
2.070400000000000773e+01
2.082966700000000060e+01
2.354966600000000199e+01
2.150600000000000023e+01
2.196133299999999622e+01
2.351999999999999602e+01
2.405899999999999750e+01
2.321933300000000600e+01
2.140266699999999389e+01
2.085666699999998741e+01
2.162133299999999281e+01
2.065666600000000130e+01
2.076500000000000057e+01
2.011899999999999977e+01
1.947533300000000622e+01
2.016266600000000153e+01
1.902800000000000580e+01
1.865766799999998682e+01
1.812700000000000955e+01
1.804066600000001586e+01
1.776066600000001472e+01
1.745566700000000537e+01
1.777199999999999136e+01
1.577400000000000091e+01
1.691666700000000390e+01
1.728100000000000591e+01
1.716200000000000614e+01
1.717600000000000193e+01
1.613533400000000029e+01
1.620733300000000554e+01
1.592166600000000187e+01
1.626499899999998888e+01
1.784366699999999639e+01
1.958866600000000346e+01
1.737633300000000247e+01
1.712166600000000471e+01
1.809866700000000606e+01
1.608299999999999841e+01
1.725900049999999908e+01
1.460566599999999937e+01
1.542166699999999935e+01
1.608466699999999605e+01
1.401333400000000040e+01
1.540999899999999911e+01
1.431766700000000014e+01
1.434966700000001083e+01
1.382766600000000778e+01
1.423033399999999915e+01
1.329900000000000659e+01
1.419866600000000290e+01
1.315999999999999659e+01
1.401066699999999798e+01
1.285266599999999926e+01
1.238333300000000747e+01
1.197800000000000864e+01
1.254699999999999704e+01
1.146966700000000117e+01
1.178233300000000838e+01
1.167400000000000659e+01
1.157366600000000290e+01
1.202200000000000557e+01
1.107066699999998605e+01
1.122133399999999881e+01
1.017933399999999722e+01
9.726333000000010998e+00
9.975000000000008527e+00
1.075766699999999787e+01
9.597667000000001281e+00
9.805000000000006821e+00
9.315334000000007109e+00
9.825000000000002842e+00
9.831332000000003291e+00
9.329667999999998074e+00
9.876334000000014157e+00
9.754331999999990899e+00
1.005433399999999722e+01
9.568667000000004919e+00
1.029633400000000165e+01
9.515000000000000568e+00
9.775000000000005684e+00
9.268332999999998378e+00
9.555999999999997385e+00
9.376999999999995339e+00
9.578000000000002956e+00
9.790666000000001645e+00
9.551000000000001933e+00
9.958334000000007791e+00
1.018366699999999980e+01
1.063066600000000506e+01
1.092999999999999261e+01
1.210966600000000426e+01
1.306466700000001424e+01
1.371966799999999864e+01
1.496700000000001296e+01
1.661766649999999856e+01
1.756500000000001194e+01
1.750333399999999529e+01
2.032966599999998891e+01
2.028766699999999901e+01
2.082699999999999818e+01
2.300666699999999310e+01
2.279833400000001120e+01
2.495566649999999242e+01
2.391566699999999912e+01
2.268766700000000469e+01
2.370833299999999610e+01
2.289133300000000304e+01
2.314066700000000765e+01
2.212099999999999511e+01
2.175100000000000477e+01
1.982166800000000251e+01
2.175100000000000477e+01
2.099033299999999258e+01
2.108733399999999847e+01
1.898666599999999960e+01
2.067566700000000424e+01
1.941766649999999572e+01
1.883833299999999156e+01
1.763633300000000759e+01
1.764733400000000074e+01
1.767733400000000188e+01
1.768833400000001177e+01
1.908666700000000560e+01
1.960399999999999920e+01
1.787166700000000219e+01
1.908533399999998892e+01
1.796233399999999847e+01
1.794466800000000717e+01
1.821733399999999392e+01
1.927433299999999861e+01
1.999066650000000323e+01
2.017300000000000182e+01
2.050799900000001230e+01
1.983166700000001015e+01
1.954333400000000154e+01
1.769133399999999767e+01
1.758333400000000779e+01
1.758499999999999375e+01
1.538100000000000023e+01
1.560899999999999466e+01
1.473499999999999943e+01
1.558333300000001032e+01
1.586533399999999006e+01
1.483366700000000549e+01
1.424933400000000461e+01
1.442433400000000177e+01
1.454600000000000648e+01
1.339266800000000046e+01
1.258533299999999144e+01
1.212033299999998803e+01
1.268466600000000710e+01
1.105666700000000446e+01
1.094733400000001211e+01
1.077666700000000333e+01
1.158233300000000554e+01
9.920332999999999402e+00
1.007733300000001009e+01
1.013100000000000023e+01
9.986333000000001903e+00
9.726667000000006169e+00
1.014600000000000080e+01
9.758667000000002645e+00
9.489665999999999713e+00
1.007566699999999571e+01
9.891333000000003040e+00
9.460999999999998522e+00
1.014733300000000327e+01
9.804332999999999743e+00
9.533000000000001251e+00
9.725999999999999091e+00
9.358333000000001789e+00
9.509332000000000562e+00
9.855000000000003979e+00
9.227665999999999258e+00
1.000833299999999326e+01
9.830666999999991162e+00
8.988999999999990109e+00
1.003066699999999400e+01
1.048766600000000437e+01
9.989999999999994884e+00
1.086866600000000460e+01
1.182733299999999588e+01
1.231533299999999542e+01
1.213733399999999563e+01
1.384066699999999628e+01
1.613633299999999338e+01
1.797599999999999909e+01
1.829333300000000406e+01
1.749433400000000915e+01
1.728566700000000367e+01
1.725700000000000500e+01
1.794166599999999789e+01
1.843433299999999520e+01
1.844866700000000037e+01
1.889666600000001040e+01
1.847566600000000392e+01
1.909033300000000111e+01
2.038733299999999815e+01
1.915200000000000102e+01
1.834866600000000858e+01
1.909033300000000111e+01
2.082966599999998891e+01
1.876999899999999855e+01
1.854466699999998980e+01
1.760233399999999904e+01
1.800600000000000023e+01
1.859899999999998954e+01
1.800900000000000034e+01
1.777466699999999378e+01
1.750133399999999995e+01
1.644733399999999790e+01
1.545933399999999835e+01
1.567033399999999688e+01
1.523600000000000421e+01
1.424866500000000258e+01
1.518866599999999778e+01
1.498866700000000662e+01
1.645333399999999813e+01
1.670033300000000054e+01
1.619366700000000492e+01
1.665866699999999412e+01
1.885733399999999449e+01
1.902766699999999389e+01
1.827466800000000546e+01
1.928533399999999176e+01
2.061833299999999269e+01
2.088700000000000045e+01
2.171866699999999639e+01
2.106133300000000474e+01
1.963999999999998636e+01
1.964466649999999959e+01
1.799399999999999977e+01
1.655866699999999980e+01
1.429133299999999451e+01
1.558433300000000088e+01
1.543433400000000688e+01
1.468699999999999761e+01
1.563000000000000966e+01
1.471399999999999864e+01
1.416366700000000378e+01
1.351633499999999799e+01
1.407566600000001245e+01
1.413766700000000753e+01
1.376733299999999360e+01
1.307866599999999835e+01
1.328533299999999429e+01
1.213500100000000259e+01
1.052599999999999625e+01
1.112633399999999995e+01
1.121933399999998926e+01
1.204999999999999716e+01
1.135933299999999235e+01
1.035866700000001117e+01
9.866333999999994830e+00
9.940665999999993119e+00
9.995000000000004547e+00
1.025266700000000242e+01
9.891331999999991353e+00
1.009733300000000611e+01
9.972667000000001281e+00
9.625000000000000000e+00
9.229667000000006283e+00
9.582666000000003237e+00
9.912334000000001311e+00
9.795000000000015916e+00
9.091667000000001053e+00
9.493999999999999773e+00
9.903334000000000970e+00
9.349000000000003752e+00
1.032099999999999795e+01
9.543667999999996709e+00
9.447333000000000425e+00
9.820000000000007390e+00
9.785666999999989457e+00
9.799000000000006594e+00
1.026233300000001236e+01
1.168733299999999531e+01
1.229433499999998958e+01
1.269433300000000031e+01
1.257133299999999565e+01
1.560800000000000409e+01
1.671100049999999726e+01
1.659966699999999662e+01
1.734999999999999432e+01
1.890666600000000130e+01
1.773733199999999499e+01
1.793733400000000699e+01
1.800900000000000034e+01
1.776833299999999838e+01
1.767700000000000671e+01
1.780633400000000677e+01
1.792233300000000895e+01
1.859366700000001060e+01
1.751366800000000978e+01
1.871133399999999369e+01
1.788533400000000029e+01
1.913400049999999908e+01
1.900533300000000736e+01
1.817466699999999946e+01
1.834399999999999409e+01
1.889466600000000085e+01
1.890500000000000114e+01
1.814799999999999613e+01
1.846033399999998892e+01
1.889600000000000080e+01
1.659633300000000133e+01
1.684033399999999858e+01
1.762333300000000236e+01
1.709999899999999684e+01
1.707233399999999790e+01
1.693866699999999526e+01
1.641533400000000142e+01
1.498833400000000893e+01
1.591566700000001333e+01
1.527899999999999636e+01
1.625800000000000978e+01
1.679766649999999117e+01
1.705299999999999727e+01
1.846600000000000819e+01
1.887733300000000725e+01
1.835633299999999224e+01
1.968233299999999986e+01
1.973166700000000162e+01
1.945366700000001003e+01
1.982900000000000773e+01
1.943433300000000941e+01
1.901833400000001006e+01
1.936599999999999966e+01
1.785200000000000387e+01
1.758566700000000083e+01
1.745700000000000784e+01
1.664700000000000557e+01
1.677166699999999366e+01
1.534466799999999864e+01
1.352066600000000562e+01
1.456133400000000222e+01
1.503166600000000130e+01
1.345066699999999571e+01
1.400933299999999804e+01
1.255766599999999755e+01
1.224600000000000932e+01
1.249900000000000944e+01
1.171866700000001060e+01
1.107066600000000278e+01
1.101066600000000051e+01
1.097533300000000622e+01
1.065900000000000603e+01
1.051466700000000287e+01
1.015133199999999647e+01
1.065766699999998934e+01
1.016133399999999654e+01
9.890999999999991132e+00
1.007066699999998605e+01
9.736333000000001903e+00
1.021166700000000560e+01
9.777000000000001023e+00
9.574333000000009974e+00
9.199333000000009974e+00
9.421667999999996823e+00
9.565665999999993119e+00
9.447000000000002728e+00
9.639667000000002872e+00
9.836667999999988865e+00
9.301000000000001933e+00
9.255666999999988320e+00
1.005266600000000210e+01
9.932999999999992724e+00
9.428332999999994968e+00
9.683999999999997499e+00
9.962665999999998689e+00
1.001699999999999591e+01
1.078166699999999878e+01
1.111933400000000915e+01
1.223333300000000179e+01
1.345100000000000762e+01
1.284366599999999892e+01
1.510533300000000168e+01
1.756233300000000952e+01
1.797033299999999656e+01
1.798733300000000668e+01
1.945100050000000635e+01
1.897133199999998965e+01
1.871033300000000565e+01
1.898433299999999235e+01
1.765766700000000355e+01
1.854566700000000878e+01
1.739066799999999091e+01
1.807666600000000301e+01
1.939999999999999147e+01
1.925199999999999534e+01
1.916966700000000401e+01
1.596533399999999858e+01
1.633666800000000308e+01
1.694033299999999542e+01
1.800566700000000253e+01
1.699766599999999528e+01
1.756766700000000014e+01
1.800866600000000517e+01
1.616899899999999946e+01
1.675533399999999062e+01
1.707200100000000020e+01
1.648000000000000398e+01
1.853766650000000027e+01
1.612766700000000242e+01
1.548433499999998730e+01
1.614133499999999799e+01
1.510399999999998499e+01
1.513066700000000253e+01
1.498600000000000421e+01
1.489033399999999574e+01
1.569266700000000014e+01
1.561333400000000893e+01
1.634333399999999870e+01
1.736200000000000898e+01
1.823066700000001106e+01
1.898766700000000185e+01
1.882633299999999110e+01
2.211099999999999000e+01
2.191633299999999451e+01
2.221300000000000807e+01
2.122433399999999892e+01
2.041733200000000181e+01
1.823666699999999707e+01
1.856133299999999053e+01
1.703666699999999423e+01
1.657066700000000026e+01
1.614566700000000310e+01
1.610300000000000864e+01
1.586433300000000202e+01
1.535233300000000156e+01
1.470499999999999829e+01
1.454366699999999923e+01
1.430100000000000193e+01
1.433299999999999841e+01
1.292600000000000193e+01
1.297266600000000381e+01
1.230633300000000929e+01
1.210933199999999488e+01
1.100000000000000000e+01
1.060433199999999943e+01
1.129599900000000900e+01
